Column1,schid,schname,distid,dist,city,county,schtype,District Type,low,ISAT
206,1.50E+14,Mason Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99,29
207,1.50E+14,Mayer Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,28.3,68.8
208,1.50E+14,McClellan Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.8,48
209,1.50E+14,McCormick Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99,40.4
210,1.50E+14,Mccutcheon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.5,45.6
211,1.50E+14,McDade Elem Classical School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,40.7,95.8
212,1.50E+14,McKay Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.9,34.4
213,1.50E+14,McPherson Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.5,50.1
214,1.50E+14,Melody Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.5,26.8
215,1.50E+14,Mitchell Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,70,59.7
216,1.50E+14,Mollison Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92,28.4
217,1.50E+14,Monroe Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.5,44.1
218,1.50E+14,Moos Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.2,36.2
219,1.50E+14,Morrill Elem Math & Sci School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,79.5,22.4
220,1.50E+14,Inter-American Elem Magnet School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,53.2,61.2
221,1.50E+14,Mount Greenwood Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,22.2,83.4
222,1.50E+14,Mount Vernon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.8,33
223,1.50E+14,Mozart Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.2,40.7
224,1.50E+14,Murphy Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,82,56.4
225,1.50E+14,Murray Elem Language Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,58.2,63.3
226,1.50E+14,BrownR Elem Community Acad,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99,55.4
227,1.50E+14,Nash Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99,37.8
228,1.50E+14,Neil Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.3,35.7
229,1.50E+14,Nettelhorst Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,28.2,74
230,1.50E+14,Newberry Elem Math & Science Acad*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,62.5,70.3
231,1.50E+14,Carver Primary School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,100,30.3
232,1.50E+14,Nightingale Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.8,44.7
233,1.50E+14,Nixon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.5,27.8
234,1.50E+14,Nobel Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.9,49.2
235,1.50E+14,Norwood Park Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,17.4,82.8
236,1.50E+14,Ogden Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,18.2,70.6
237,1.50E+14,Oglesby Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.5,27.5
238,1.50E+14,OKeeffe Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.8,23.5
239,1.50E+14,Onahan Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,36.3,73.3
240,1.50E+14,Oriole Park Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,19.8,86.6
241,1.50E+14,Piccolo Elem Specialty School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.9,41.9
242,1.50E+14,Otis Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.3,40.9
243,1.50E+14,OToole Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.5,32
244,1.50E+14,Owen Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,64.6,73.5
245,1.50E+14,Palmer Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,83.3,54.9
246,1.50E+14,Parker Elem Community Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.7,27.7
247,1.50E+14,Park Manor Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.9,36.4
248,1.50E+14,Parkside Elem Community Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.3,24.6
249,1.50E+14,Pasteur Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.5,49.1
250,1.50E+14,Peck Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.6,55.8
251,1.50E+14,Peirce Elem Intl Studies School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,72.2,58.9
252,1.50E+14,Penn Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.2,32.4
253,1.50E+14,WashingtonH Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.4,42.6
254,1.50E+14,Pershing Elem Humanities Magnet*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.5,49
255,1.50E+14,Peterson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.7,61
256,1.50E+14,Pickard Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.9,43.6
257,1.50E+14,Pirie Elem Fine Arts & Academic C*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.8,45.9
258,1.50E+14,Plamondon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.1,51.9
259,1.50E+14,Portage Park Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.5,52.7
260,1.50E+14,Prescott Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,61.2,63
261,1.50E+14,Prussing Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.8,64.1
262,1.50E+14,Pulaski Intl Sch of Chicago*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,82.2,65.6
263,1.50E+14,Pullman Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.2,39.1
264,1.50E+14,Ravenswood Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,50.6,62.3
265,1.50E+14,Ray Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,51,60.8
266,1.50E+14,Reavis Elem Math & Sci Spec Schl,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.4,26.2
267,1.50E+14,Reilly Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.2,42
268,1.50E+14,Reinberg Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.4,56.2
269,1.50E+14,Revere Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.4,25.8
270,1.50E+14,Rogers Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,80,71.7
271,1.50E+14,Ruggles Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.6,30.4
272,1.50E+14,Ryder Elem Math & Sci Spec School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.9,32.3
273,1.50E+14,Sauganash Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,31.5,84.3
274,1.50E+14,Sawyer Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.9,45
275,1.50E+14,Sayre Elem Language Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.4,56.9
276,1.50E+14,Ashe Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.9,41.5
277,1.50E+14,Scammon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.1,50.8
278,1.50E+14,Schmid Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.2,31.1
279,1.50E+14,Schubert Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.8,35.7
280,1.50E+14,Seward Elem Communication Arts Ac*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.4,35.4
281,1.50E+14,Sheridan Elem Math & Science Acad*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,54.6,82.4
282,1.50E+14,Mireles Elem Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.1,32.3
283,1.50E+14,Sherman Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.2,32.5
284,1.50E+14,Sherwood Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.3,47.6
285,1.50E+14,Shields Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.4,40.6
286,1.50E+14,Shoesmith Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,85.5,50.9
287,1.50E+14,Shoop Math-Sci Tech Elem Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.8,41.4
288,1.50E+14,Skinner Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,25,93.3
289,1.50E+14,Smyser Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,77.8,65.8
290,1.50E+14,SmythJ Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.8,27.2
291,1.50E+14,Solomon Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,59.2,75.1
292,1.50E+14,Spencer Technology Acad Elem Sch*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.2,23.4
293,1.50E+14,Stagg Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.5,23.1
294,1.50E+14,Stevenson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.7,58
295,1.50E+14,Stone Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,52.3,75.1
296,1.50E+14,Spry Elem Community School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.6,36.9
297,1.50E+14,Stowe Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.7,37.9
298,1.50E+14,Sullivan Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.8,30.5
299,1.50E+14,Sumner Elem Math & Sci Comm Acad*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.3,56.6
300,1.50E+14,Sutherland Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,27.5,70
301,1.50E+14,Swift Elem Specialty School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,89.4,58.7
302,1.50E+14,Talcott Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,82.4,52.7
303,1.50E+14,Tanner Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.3,38.3
304,1.50E+14,Taylor Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.1,36.6
305,1.50E+14,ThorpJ N Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.7,25.2
306,1.50E+14,ThorpO A Elem Scholastic Acad*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,49.4,74.4
307,1.50E+14,Tilton Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.6,31.6
308,1.50E+14,Tonti Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98,46.8
309,1.50E+14,Twain Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.4,64.5
310,1.50E+14,Vanderpoel Elem Magnet School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,63.3,61.5
311,1.50E+14,Lavizzo Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.5,37
312,1.50E+14,Volta Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.4,43.9
313,1.50E+14,Wacker Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.1,45.6
314,1.50E+14,Wadsworth Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.2,30.1
315,1.50E+14,Walsh Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93,57.6
316,1.50E+14,WardJ Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,83.2,70.2
317,1.50E+14,Warren Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,93.9,52.2
318,1.50E+14,WashingtonG Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,79.1,68
319,1.50E+14,Waters Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,46.6,63.9
320,1.50E+14,Webster Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.1,62.2
321,1.50E+14,Wentworth Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.3,29.5
322,1.50E+14,Westcott Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.3,30.4
323,1.50E+14,Pritzker Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,55.9,64.7
324,1.50E+14,Whistler Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.6,39.5
325,1.50E+14,Whitney Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.1,43.1
326,1.50E+14,Whittier Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.6,27.9
327,1.50E+14,Wildwood Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,17.4,83
328,1.50E+14,Woodson South Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.8,28
329,1.50E+14,Young Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.2,38.8
330,1.50E+14,Yates Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.1,44.1
331,1.50E+14,Hernandez Middle School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.1,49.4
332,1.50E+14,Dirksen Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,75.8,69.8
333,1.50E+14,Depriest Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.6,27.5
334,1.50E+14,Cuffe Math-Sci Tech Elem Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.8,37.9
335,1.50E+14,Foster Park Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,92.5,36.4
336,1.50E+14,Hughes L Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.1,27.2
337,1.50E+14,Grissom Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,69.5,62.2
338,1.50E+14,McNair Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.7,26.2
339,1.50E+14,Hay Elem Community Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98,38.5
340,1.50E+14,Cullen Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97,44.9
341,1.50E+14,ClarkG R Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.8,57.3
342,1.50E+14,Lee Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.7,46
343,1.50E+14,Langford A Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.6,27.7
344,1.50E+14,Salazar Elem Bilingual Center,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,79.8,49.6
345,1.50E+14,Leland Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.6,22.6
346,1.50E+14,Robinson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.6,20.5
347,1.50E+14,Hanson Park Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98,44.5
348,1.50E+14,White Elem Career Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.8,34.8
349,1.50E+14,McDowell Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.1,60.6
350,1.50E+14,Keller Elem Gifted Magnet School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,14.9,99.1
351,1.50E+14,Earhart Elem Opt for Knowl School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,73.9,72.6
352,1.50E+14,Till Elem Math & Science Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.8,18.1
353,1.50E+14,WardL Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.7,53.2
354,1.50E+14,SmithW Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.5,27.7
355,1.50E+14,GarveyM Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.9,50
356,1.50E+14,Joplin Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.5,35.6
357,1.50E+14,Cardenas Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99,55.4
358,1.50E+14,Powell Elem Paideia Comm Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.5,61.3
359,1.50E+14,Curtis Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.5,29.1
360,1.50E+14,Beasley Elem Magnet Academic Ctr*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,81.7,50.8
361,1.50E+14,Mays Elem Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.5,32.6
362,1.50E+14,Metcalfe Elem Community Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,84.1,31.2
363,1.50E+14,Decatur Classical Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,12.2,98.8
364,1.50E+14,Kanoon Elem Magnet School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.8,30.9
365,1.50E+14,Randolph Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99,33.1
366,1.50E+14,Poe Elem Classical School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,42.7,94.1
367,1.50E+14,Gunsaulus Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,87.6,53.3
368,1.50E+14,Ninos Heroes Elem Academic Ctr*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.7,36.8
369,1.50E+14,De Diego Elem Community Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,91.6,40.5
370,1.50E+14,Turner-Drew Elem Language Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,83.1,65.8
371,1.50E+14,Sabin Elem Magnet School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,90.8,52.5
372,1.50E+14,Saucedo Elem Scholastic Academy*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,96.3,47.9
373,1.50E+14,Daley Elem Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.3,38.5
374,1.50E+14,Madero Middle School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.4,49.7
375,1.50E+14,Orozco Elem Fine Arts & Sciences*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97,62.8
376,1.50E+14,Morton Elem Career Academy,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,99.5,54.9
377,1.50E+14,Canter Middle School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,88.9,33.7
378,1.50E+14,Albany Park Multicultural Elem,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.2,57.6
379,1.50E+14,South Loop Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,31.5,77.1
380,1.50E+14,Lenart Elem Regional Gifted Ctr*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,32.2,96
381,1.50E+14,Casals Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.3,43.2
382,1.50E+14,Perez Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,100,58.4
383,1.50E+14,Ruiz Elem School*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,95.9,40.6
384,1.50E+14,Brighton Park Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.5,48
385,1.50E+14,Evergreen Academy Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,94.1,47
386,1.50E+14,Carson Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,98.5,44.9
387,1.50E+14,McAuliffe Elem School,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,97.2,39.6
388,1.50E+14,Galileo Elem Math & Sci Schol Acd*,1.50E+14,City of Chicago SD 299,Chicago,Cook,ELEMENTARY,Chicago School,71.2,74.7
