Column1,schid,schname,distid,dist,city,county,type,District Type,low,ISAT
701,6.02E+13,J W Riley Elem School,6.02E+13,Berkeley SD 87,Northlake,Cook,ELEMENTARY,Non Chicago School,64.6,61.9
702,6.02E+13,Karel Havlicek Elem School,6.02E+13,Berwyn North SD 98,Berwyn,Cook,ELEMENTARY,Non Chicago School,83.1,59.9
703,6.02E+13,Jefferson Elem School,6.02E+13,Berwyn North SD 98,Berwyn,Cook,ELEMENTARY,Non Chicago School,62.3,66.9
704,6.02E+13,Prairie Oak School,6.02E+13,Berwyn North SD 98,Berwyn,Cook,ELEMENTARY,Non Chicago School,76.5,64.7
705,6.02E+13,Lincoln Middle School,6.02E+13,Berwyn North SD 98,Berwyn,Cook,MIDDLE SCHL,Non Chicago School,76.5,53.7
706,6.02E+13,Emerson Elem School,6.02E+13,Berwyn South SD 100,Berwyn,Cook,ELEMENTARY,Non Chicago School,47.2,73.7
707,6.02E+13,Irving Elem School,6.02E+13,Berwyn South SD 100,Berwyn,Cook,ELEMENTARY,Non Chicago School,38.9,77.3
708,6.02E+13,Heritage Middle School,6.02E+13,Berwyn South SD 100,Berwyn,Cook,MIDDLE SCHL,Non Chicago School,49.5,59
709,6.02E+13,Piper School,6.02E+13,Berwyn South SD 100,Berwyn,Cook,ELEMENTARY,Non Chicago School,48.7,72
710,6.02E+13,Pershing Elem School,6.02E+13,Berwyn South SD 100,Berwyn,Cook,ELEMENTARY,Non Chicago School,51.4,67
711,6.02E+13,Komensky Elem School,6.02E+13,Berwyn South SD 100,Berwyn,Cook,ELEMENTARY,Non Chicago School,76.8,56.5
712,6.02E+13,Hiawatha Elem School,6.02E+13,Berwyn South SD 100,Berwyn,Cook,ELEMENTARY,Non Chicago School,60.1,48.3
713,4.11E+14,Wilbur Trimpe Middle School,4.11E+14,Bethalto CUSD 8,Bethalto,Madison,MIDDLE SCHL,Non Chicago School,27.2,69.4
714,4.11E+14,Meadowbrook Intermediate Sch,4.11E+14,Bethalto CUSD 8,Moro,Madison,ELEMENTARY,Non Chicago School,34.6,68
715,4.11E+14,Parkside Primary School,4.11E+14,Bethalto CUSD 8,Bethalto,Madison,ELEMENTARY,Non Chicago School,33.8,68.8
716,4.11E+14,Bethalto East Primary School,4.11E+14,Bethalto CUSD 8,Bethalto,Madison,ELEMENTARY,Non Chicago School,31.7,79.3
717,4.11E+14,Bethalto West Intermediate Sch,4.11E+14,Bethalto CUSD 8,Bethalto,Madison,ELEMENTARY,Non Chicago School,32.3,70.9
718,2.50E+14,Bethel Grade School,2.50E+14,Bethel SD 82,Mount Vernon,Jefferson,ELEMENTARY,Non Chicago School,67.6,59.7
719,3.40E+14,Big Hollow Primary School,3.40E+14,Big Hollow SD 38,Ingleside,Lake,ELEMENTARY,Non Chicago School,4.6,77.6
720,3.40E+14,Big Hollow Elem School,3.40E+14,Big Hollow SD 38,Ingleside,Lake,ELEMENTARY,Non Chicago School,9.7,77.3
721,3.40E+14,Big Hollow Middle School,3.40E+14,Big Hollow SD 38,Ingleside,Lake,MIDDLE SCHL,Non Chicago School,7,68.1
722,5.41E+14,Bismarck-Henning Jr High School,5.41E+14,Bismarck Henning CUSD 1,Bismarck,Vermilion,MIDDLE SCHL,Non Chicago School,19.5,69.9
723,5.41E+14,Bismarck-Henning Elem School,5.41E+14,Bismarck Henning CUSD 1,Bismarck,Vermilion,ELEMENTARY,Non Chicago School,28.9,75.3
724,1.90E+14,Erickson Elementary School,1.90E+14,Bloomingdale SD 13,Bloomingdale,Dupage,ELEMENTARY,Non Chicago School,1.4,85.2
725,1.90E+14,DuJardin Elementary School,1.90E+14,Bloomingdale SD 13,Bloomingdale,Dupage,ELEMENTARY,Non Chicago School,2.1,77
726,1.90E+14,Westfield Middle School,1.90E+14,Bloomingdale SD 13,Bloomingdale,Dupage,MIDDLE SCHL,Non Chicago School,1.1,78.4
727,1.71E+14,Washington Elem School,1.71E+14,Bloomington SD 87,Bloomington,McLean,ELEMENTARY,Non Chicago School,14.5,86.8
728,1.71E+14,Oakland Elementary School,1.71E+14,Bloomington SD 87,Bloomington,McLean,ELEMENTARY,Non Chicago School,25.2,84.8
729,1.71E+14,Stevenson Elem School,1.71E+14,Bloomington SD 87,Bloomington,McLean,ELEMENTARY,Non Chicago School,36.9,84.8
730,1.71E+14,Bloomington Jr High School,1.71E+14,Bloomington SD 87,Bloomington,McLean,MIDDLE SCHL,Non Chicago School,42.4,66.1
731,1.71E+14,Bent Elem School,1.71E+14,Bloomington SD 87,Bloomington,McLean,ELEMENTARY,Non Chicago School,48.6,74.5
732,1.71E+14,Sheridan Elem School,1.71E+14,Bloomington SD 87,Bloomington,McLean,ELEMENTARY,Non Chicago School,82.3,58.8
733,1.71E+14,Irving Elementary School,1.71E+14,Bloomington SD 87,Bloomington,McLean,ELEMENTARY,Non Chicago School,68.3,56.3
734,1.70E+14,Blue Ridge Intermediate-Jr HS,1.70E+14,Blue Ridge CUSD 18,Mansfield,Dewitt,ELEMENTARY,Non Chicago School,23.6,73.7
735,1.70E+14,Ruth M Schneider Elem School,1.70E+14,Blue Ridge CUSD 18,Farmer City,Dewitt,ELEMENTARY,Non Chicago School,27.9,70
736,1.70E+14,Blue Ridge Junior High School,1.70E+14,Blue Ridge CUSD 18,Mansfield,Dewitt,MIDDLE SCHL,Non Chicago School,23.5,74.7
737,2.50E+14,Bluford Elem School,2.50E+14,Bluford CCSD 114,Bluford,Jefferson,ELEMENTARY,Non Chicago School,38.3,65.1
738,3.00E+13,Greenville Jr High School,3.00E+13,Bond County CUSD 2,Greenville,Bond,MIDDLE SCHL,Non Chicago School,28.1,78.2
739,3.00E+13,Greenville Elem School,3.00E+13,Bond County CUSD 2,Greenville,Bond,ELEMENTARY,Non Chicago School,29,77.6
740,3.00E+13,Sorento Elem School,3.00E+13,Bond County CUSD 2,Sorento,Bond,ELEMENTARY,Non Chicago School,36.7,72
741,3.00E+13,Pocahontas Center,3.00E+13,Bond County CUSD 2,Pocahontas,Bond,ELEMENTARY,Non Chicago School,27.7,78.9
742,3.20E+14,Noel Levasseur Elem School,3.20E+14,Bourbonnais SD 53,Bourbonnais,Kankakee,ELEMENTARY,Non Chicago School,20,79.4
743,3.20E+14,Bourbonnais Upper Grade Center,3.20E+14,Bourbonnais SD 53,Bourbonnais,Kankakee,MIDDLE SCHL,Non Chicago School,17.2,76.1
744,3.20E+14,Alan B Shepard Elem School,3.20E+14,Bourbonnais SD 53,Bourbonnais,Kankakee,ELEMENTARY,Non Chicago School,21.8,72.7
745,3.20E+14,Shabbona Elem School,3.20E+14,Bourbonnais SD 53,Bourbonnais,Kankakee,ELEMENTARY,Non Chicago School,20.2,86.1
746,2.40E+14,Braceville Elem School,2.40E+14,Braceville SD 75,Braceville,Grundy,ELEMENTARY,Non Chicago School,31.2,66.5
747,2.81E+14,Bradford Jr High School,2.81E+14,Bradford CUSD 1,Bradford,Stark,MIDDLE SCHL,Non Chicago School,30.3,69.2
748,2.81E+14,Bradford Grade School,2.81E+14,Bradford CUSD 1,Bradford,Stark,ELEMENTARY,Non Chicago School,37,80.8
749,3.20E+14,Bradley West Elem School,3.20E+14,Bradley SD 61,Bradley,Kankakee,ELEMENTARY,Non Chicago School,31.3,68.8
750,3.20E+14,Bradley Central Middle School,3.20E+14,Bradley SD 61,Bradley,Kankakee,MIDDLE SCHL,Non Chicago School,25.7,68
751,1.30E+14,Beckemeyer Elem School,1.30E+14,Breese ESD 12,Beckemeyer,Clinton,ELEMENTARY,Non Chicago School,32.3,77.3
752,1.30E+14,Breese Elem School,1.30E+14,Breese ESD 12,Breese,Clinton,ELEMENTARY,Non Chicago School,26,83.3
753,4.81E+14,Brimfield Grade School,4.81E+14,Brimfield CUSD 309,Brimfield,Peoria,ELEMENTARY,Non Chicago School,8.1,83.9
754,6.02E+13,Brook Park Elem School,6.02E+13,Brookfield Lagrange Park SD 95,La Grange Park,Cook,ELEMENTARY,Non Chicago School,10.6,87.3
755,6.02E+13,S E GrossMiddle School,6.02E+13,Brookfield Lagrange Park SD 95,Brookfield,Cook,MIDDLE SCHL,Non Chicago School,9.1,77.3
756,5.01E+14,Lovejoy Elementary School,5.01E+14,Brooklyn UD 188,Lovejoy,Saint Clair,ELEMENTARY,Non Chicago School,95.5,45.8
757,5.01E+14,Lovejoy Middle School,5.01E+14,Brooklyn UD 188,Lovejoy,Saint Clair,MIDDLE SCHL,Non Chicago School,95.7,30.2
758,7.02E+13,Hickory Bend Elem School,7.02E+13,Brookwood SD 167,Glenwood,Cook,ELEMENTARY,Non Chicago School,51.6,49.9
759,7.02E+13,Brookwood Jr High School,7.02E+13,Brookwood SD 167,Glenwood,Cook,MIDDLE SCHL,Non Chicago School,54.9,50.3
760,7.02E+13,Brookwood Middle School,7.02E+13,Brookwood SD 167,Glenwood,Cook,ELEMENTARY,Non Chicago School,50.5,54.5
761,7.02E+13,Longwood Elem School,7.02E+13,Brookwood SD 167,Glenwood,Cook,ELEMENTARY,Non Chicago School,58.6,61.7
762,4.60E+14,Brown County Middle School,4.60E+14,Brown County CUSD 1,Mt Sterling,Brown,MIDDLE SCHL,Non Chicago School,27.4,64.7
763,4.60E+14,Brown County Elementary School,4.60E+14,Brown County CUSD 1,Mount Sterling,Brown,ELEMENTARY,Non Chicago School,39.1,66
764,3.03E+13,Brownstown Jr High School,3.03E+13,Brownstown CUSD 201,Brownstown,Fayette,MIDDLE SCHL,Non Chicago School,27.6,65.9
765,3.03E+13,Brownstown Elem School,3.03E+13,Brownstown CUSD 201,Brownstown,Fayette,ELEMENTARY,Non Chicago School,32.5,71.7
766,4.00E+14,Brussels Grade School,4.00E+14,Brussels CUSD 42,Brussels,Calhoun,ELEMENTARY,Non Chicago School,40.9,69.6
767,4.00E+14,Brussels High School,4.00E+14,Brussels CUSD 42,Brussels,Calhoun,HIGH SCHOOL,Non Chicago School,0,62.7
768,2.04E+13,Buncombe Cons School,2.04E+13,Buncombe Cons SD 43,Buncombe,Johnson,ELEMENTARY,Non Chicago School,53.7,71.7
769,4.01E+14,Wolf Ridge Elementary,4.01E+14,Bunker Hill CUSD 8,Bunker Hill,Macoupin,ELEMENTARY,Non Chicago School,28.8,60.9
770,4.01E+14,Wolf Ridge Junior High School,4.01E+14,Bunker Hill CUSD 8,Bunker Hill,Macoupin,MIDDLE SCHL,Non Chicago School,28.9,65.6
771,7.02E+13,Edward J Tobin Elem School,7.02E+13,Burbank SD 111,Burbank,Cook,ELEMENTARY,Non Chicago School,13.4,76.4
772,7.02E+13,Luther Burbank Elem School,7.02E+13,Burbank SD 111,Burbank,Cook,ELEMENTARY,Non Chicago School,10.7,65.9
773,7.02E+13,Maddock Elementary School,7.02E+13,Burbank SD 111,Burbank,Cook,ELEMENTARY,Non Chicago School,12.6,55
774,7.02E+13,J B Kennedy Elem School,7.02E+13,Burbank SD 111,Burbank,Cook,ELEMENTARY,Non Chicago School,8.7,61
775,7.02E+13,F B Mccord Elem School,7.02E+13,Burbank SD 111,Burbank,Cook,ELEMENTARY,Non Chicago School,10.6,74.4
776,7.02E+13,Richard Byrd Elementary School,7.02E+13,Burbank SD 111,Burbank,Cook,ELEMENTARY,Non Chicago School,16,68.1
777,7.02E+13,Harry E Fry School,7.02E+13,Burbank SD 111,Burbank,Cook,ELEMENTARY,Non Chicago School,10.6,56.4
778,2.80E+14,Bureau Valley North,2.80E+14,Bureau Valley CUSD 340,Walnut,Bureau,ELEMENTARY,Non Chicago School,36.1,74.9
779,2.80E+14,Bureau Valley South,2.80E+14,Bureau Valley CUSD 340,Buda,Bureau,MIDDLE SCHL,Non Chicago School,39.4,76.1
780,2.80E+14,BUREAU VALLEY ELEMENTARY-MANLIUS,2.80E+14,BUREAU VALLEY CUSD 340,MANLIUS,BUREAU,ELEMENTARY,Non Chicago School,33.1,81.5
781,2.80E+14,BUREAU VALLEY ELEMNTRY-SHEFFIELD,2.80E+14,BUREAU VALLEY CUSD 340,SHEFFIELD,BUREAU,ELEMENTARY,Non Chicago School,39.1,78.6
782,7.02E+13,Burnham Elem School,7.02E+13,Burnham SD 154-5,Burnham,Cook,ELEMENTARY,Non Chicago School,69.3,32.4
783,2.61E+14,Bushnell-Prairie City Jr High Sch,2.61E+14,Bushnell Prairie City CUSD 170,Bushnell,McDonough,MIDDLE SCHL,Non Chicago School,49.5,54.1
784,2.61E+14,Bushnell-Prairie City Elem Sch,2.61E+14,Bushnell Prairie City CUSD 170,Bushnell,McDonough,ELEMENTARY,Non Chicago School,49.4,73.6
785,1.90E+14,Butler Junior High School,1.90E+14,Butler SD 53,Oak Brook,Dupage,MIDDLE SCHL,Non Chicago School,0,92
786,1.90E+14,Brook Forest Elem School,1.90E+14,Butler SD 53,Oak Brook,Dupage,ELEMENTARY,Non Chicago School,0,96.5
787,4.71E+14,Byron Middle School,4.71E+14,Byron CUSD 226,Byron,Ogle,MIDDLE SCHL,Non Chicago School,7.9,84.1
788,4.71E+14,MARY MORGAN ELEMENTARY SCH,4.71E+14,Byron CUSD 226,Byron,Ogle,ELEMENTARY,Non Chicago School,15.1,90.6
789,5.01E+14,Oliver Parks 6th Grade School,5.01E+14,Cahokia CUSD 187,Cahokia,Saint Clair,ELEMENTARY,Non Chicago School,82.7,59.6
790,5.01E+14,Penniman Elem School,5.01E+14,Cahokia CUSD 187,Cahokia,Saint Clair,ELEMENTARY,Non Chicago School,84,57.8
791,5.01E+14,Huffman Elem School,5.01E+14,Cahokia CUSD 187,Cahokia,Saint Clair,ELEMENTARY,Non Chicago School,0,52
792,5.01E+14,Elizabeth Morris Elem School,5.01E+14,Cahokia CUSD 187,Cahokia,Saint Clair,ELEMENTARY,Non Chicago School,83.8,64.5
793,5.01E+14,Lalumier Elem School,5.01E+14,Cahokia CUSD 187,Centreville,Saint Clair,ELEMENTARY,Non Chicago School,83.5,45.7
794,5.01E+14,Maplewood Elem School,5.01E+14,Cahokia CUSD 187,Cahokia,Saint Clair,ELEMENTARY,Non Chicago School,74.4,74.4
795,50082187026201C,Fort Bowman Academy Charter Sch*,5.01E+14,Cahokia CUSD 187,Cahokia,Saint Clair,CHARTER SCH,Non Chicago School,29.1,59.7
796,5.01E+14,Wirth Middle School,5.01E+14,Cahokia CUSD 187,Cahokia,Saint Clair,MIDDLE SCHL,Non Chicago School,81.9,40.5
797,2.00E+13,Cairo Jr/Sr High School,2.00E+13,Cairo USD 1,Cairo,Alexander,HIGH SCHOOL,Non Chicago School,84.6,31.5
798,2.00E+13,Bennett Elem School,2.00E+13,Cairo USD 1,Cairo,Alexander,ELEMENTARY,Non Chicago School,87.5,36.5
799,4.00E+14,Calhoun Elementary/ Jr High Sch,4.00E+14,Calhoun CUSD 40,Hardin,Calhoun,ELEMENTARY,Non Chicago School,41.9,74
800,7.02E+13,Wentworth Intermediate School,7.02E+13,Calumet City SD 155,Calumet City,Cook,ELEMENTARY,Non Chicago School,48.3,40
801,7.02E+13,Wentworth Jr High School,7.02E+13,Calumet City SD 155,Calumet City,Cook,MIDDLE SCHL,Non Chicago School,55.9,37.7
802,7.02E+13,Burr Oak Elem School,7.02E+13,Calumet Public SD 132,Calumet Park,Cook,ELEMENTARY,Non Chicago School,97.1,31.8
803,7.02E+13,Calumet Elem School,7.02E+13,Calumet Public SD 132,Calumet Park,Cook,ELEMENTARY,Non Chicago School,70.6,29.4
804,2.80E+14,Cambridge Comm Grade School,2.80E+14,Cambridge CUSD 227,Cambridge,Henry,ELEMENTARY,Non Chicago School,31.8,74.7
805,2.80E+14,Cambridge Jr High School,2.80E+14,Cambridge CUSD 227,Cambridge,Henry,MIDDLE SCHL,Non Chicago School,23,63.8
806,2.20E+14,Lincoln Elementary School,2.20E+14,Canton Union SD 66,Canton,Fulton,ELEMENTARY,Non Chicago School,45.5,68.4
807,2.20E+14,Ingersoll Middle School,2.20E+14,Canton Union SD 66,Canton,Fulton,MIDDLE SCHL,Non Chicago School,45,68.5
808,2.20E+14,Westview Elementary School,2.20E+14,Canton Union SD 66,Canton,Fulton,ELEMENTARY,Non Chicago School,50.8,74.2
809,2.20E+14,Eastview Elementary School,2.20E+14,Canton Union SD 66,Canton,Fulton,ELEMENTARY,Non Chicago School,45.8,78.4
810,4.91E+14,Eagle Ridge School,4.91E+14,Carbon Cliff-Barstow SD 36,Silvis,Rock Island,ELEMENTARY,Non Chicago School,70.1,53.5
811,3.00E+14,Lewis School,3.00E+14,Carbondale ESD 95,Carbondale,Jackson,ELEMENTARY,Non Chicago School,67.6,59.5
812,3.00E+14,Thomas Elementary School,3.00E+14,Carbondale ESD 95,Carbondale,Jackson,ELEMENTARY,Non Chicago School,68.8,56.2
813,3.00E+14,Carbondale Middle School,3.00E+14,Carbondale ESD 95,Carbondale,Jackson,MIDDLE SCHL,Non Chicago School,57.6,59.3
814,4.01E+14,Carlinville Middle School,4.01E+14,Carlinville CUSD 1,Carlinville,Macoupin,MIDDLE SCHL,Non Chicago School,27.7,83.8
815,4.01E+14,Carlinville Primary School,4.01E+14,Carlinville CUSD 1,Carlinville,Macoupin,ELEMENTARY,Non Chicago School,35.8,81.6
816,4.01E+14,Carlinville Intermediate School,4.01E+14,Carlinville CUSD 1,Carlinville,Macoupin,ELEMENTARY,Non Chicago School,35.9,81.5
817,1.30E+14,Carlyle Junior High School,1.30E+14,Carlyle CUSD 1,Carlyle,Clinton,MIDDLE SCHL,Non Chicago School,35.7,57.8
818,1.30E+14,Carlyle Elementary School,1.30E+14,Carlyle CUSD 1,Carlyle,Clinton,ELEMENTARY,Non Chicago School,33.1,75.2
819,2.01E+14,Carmi White Cnty Jr High Sch,2.01E+14,Carmi-White County CUSD 5,Carmi,White,MIDDLE SCHL,Non Chicago School,36.7,75.3
820,2.01E+14,Washington Attendance Center,2.01E+14,Carmi-White County CUSD 5,Carmi,White,ELEMENTARY,Non Chicago School,45.3,66.1
821,2.01E+14,Jefferson Attendance Center,2.01E+14,Carmi-White County CUSD 5,Carmi,White,ELEMENTARY,Non Chicago School,38.8,71.3
822,2.01E+14,Carrier Mills-Stonefort Elem Sch,2.01E+14,Carrier Mills-Stonefort CUSD 2,Carrier Mills,Saline,ELEMENTARY,Non Chicago School,56.5,65.9
823,4.00E+14,Carrollton Grade School,4.00E+14,Carrollton CUSD 1,Carrollton,Greene,ELEMENTARY,Non Chicago School,28.7,70.5
824,2.11E+14,Carterville Jr High Sch,2.11E+14,Carterville CUSD 5,Carterville,Williamson,MIDDLE SCHL,Non Chicago School,29,82.2
825,2.11E+14,Tri-C Elementary School,2.11E+14,Carterville CUSD 5,Carterville,Williamson,ELEMENTARY,Non Chicago School,37.6,84.4
826,2.60E+14,CARTHAGE MIDDLE SCHOOL,2.60E+14,CARTHAGE CUSD 338,CARTHAGE,HANCOCK,MIDDLE SCHL,Non Chicago School,34.6,64.2
827,2.60E+14,CARTHAGE PRIMARY SCHOOL,2.60E+14,CARTHAGE CUSD 338,CARTHAGE,HANCOCK,ELEMENTARY,Non Chicago School,34.7,62.7
828,4.41E+14,Briargate Elem School,4.41E+14,Cary CCSD 26,Cary,McHenry,ELEMENTARY,Non Chicago School,3.5,89.2
829,4.41E+14,Deer Path Elem School,4.41E+14,Cary CCSD 26,Cary,McHenry,ELEMENTARY,Non Chicago School,3.9,82.3
830,4.41E+14,Cary Jr High School,4.41E+14,Cary CCSD 26,Cary,McHenry,MIDDLE SCHL,Non Chicago School,5.1,82
831,4.41E+14,Three Oaks School,4.41E+14,Cary CCSD 26,Cary,McHenry,ELEMENTARY,Non Chicago School,0,85.6
832,4.41E+14,Maplewood Elem School,4.41E+14,Cary CCSD 26,Cary,McHenry,ELEMENTARY,Non Chicago School,5.3,80
833,4.41E+14,Prairie Hill School,4.41E+14,Cary CCSD 26,Cary,McHenry,ELEMENTARY,Non Chicago School,6.9,83.4
834,4.41E+14,OAK KNOLL ELEM SCHOOL,4.41E+14,Cary CCSD 26,CARY,MCHENRY,ELEMENTARY,Non Chicago School,20.1,83.2
835,11012004C262003,Monroe Elem School,11012004C260000,Casey-Westfield CUSD 4C,Casey,Clark,ELEMENTARY,Non Chicago School,48.7,71.7
836,11012004C261001,Casey-Westfield Jr High,11012004C260000,Casey-Westfield CUSD 4C,Casey,Clark,MIDDLE SCHL,Non Chicago School,37.3,64.1
837,1.90E+14,Concord Elem School,1.90E+14,Cass SD 63,Darien,Dupage,ELEMENTARY,Non Chicago School,1,91.9
838,1.90E+14,Cass Jr High School,1.90E+14,Cass SD 63,Darien,Dupage,MIDDLE SCHL,Non Chicago School,1.7,85.5
839,5.41E+14,Catlin Elem School,5.41E+14,Catlin CUSD 5,Catlin,Vermilion,ELEMENTARY,Non Chicago School,15.1,74.8
840,7.02E+13,Walter F Fierke Ed Center,7.02E+13,CCSD 146,Oak Forest,Cook,ELEMENTARY,Non Chicago School,10.1,82.6
841,7.02E+13,Memorial Elem School,7.02E+13,CCSD 146,Tinley Park,Cook,ELEMENTARY,Non Chicago School,15.2,80.7
842,7.02E+13,Central Middle School,7.02E+13,CCSD 146,Tinley Park,Cook,MIDDLE SCHL,Non Chicago School,13.9,75.2
843,7.02E+13,Arnold W Kruse Ed Center,7.02E+13,CCSD 146,Orland Park,Cook,ELEMENTARY,Non Chicago School,12.1,81.6
844,7.02E+13,Rickover Jr High School,7.02E+13,CCSD 168,Sauk Village,Cook,MIDDLE SCHL,Non Chicago School,57.9,54
845,7.02E+13,Strassburg Elem,7.02E+13,CCSD 168,Sauk Village,Cook,ELEMENTARY,Non Chicago School,57.9,53.7
846,1.90E+14,Burr Ridge Middle School,1.90E+14,CCSD 180,Burr Ridge,Dupage,MIDDLE SCHL,Non Chicago School,29.8,70.3
847,1.90E+14,Anne M Jeans Elem School,1.90E+14,CCSD 180,Willowbrook,Dupage,ELEMENTARY,Non Chicago School,28.6,74.9
848,3.01E+14,Community Cons School,3.01E+14,CCSD 204,Pinckneyville,Perry,ELEMENTARY,Non Chicago School,26,73.7
849,5.02E+13,Iroquois Community School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,23.3,72.7
850,5.02E+13,Terrace Elem School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,17.6,79.6
851,5.02E+13,Cumberland Elem School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,21.2,86.9
852,5.02E+13,Central Elem School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,14.1,71.8
853,5.02E+13,Forest Elem School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,15.5,84.4
854,5.02E+13,Chippewa Middle School,5.02E+13,CCSD 62,Des Plaines,Cook,MIDDLE SCHL,Non Chicago School,19.6,73.9
855,5.02E+13,Algonquin Middle School,5.02E+13,CCSD 62,Des Plaines,Cook,MIDDLE SCHL,Non Chicago School,38.3,71.4
856,5.02E+13,South Elem School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,31.1,76.6
857,5.02E+13,North Elementary School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,35.7,74
858,5.02E+13,Plainfield Elem School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,49.2,76.1
859,5.02E+13,Orchard Place Elem School,5.02E+13,CCSD 62,Des Plaines,Cook,ELEMENTARY,Non Chicago School,47.7,77.7
860,1.90E+14,Arbor View Elem School,1.90E+14,CCSD 89,Glen Ellyn,Dupage,ELEMENTARY,Non Chicago School,0.9,90.3
861,1.90E+14,Glen Crest Middle School,1.90E+14,CCSD 89,Glen Ellyn,Dupage,MIDDLE SCHL,Non Chicago School,6,87.6
862,1.90E+14,Briar Glen Elem School,1.90E+14,CCSD 89,Wheaton,Dupage,ELEMENTARY,Non Chicago School,8,86.6
863,1.90E+14,Park View Elem School,1.90E+14,CCSD 89,Glen Ellyn,Dupage,ELEMENTARY,Non Chicago School,10.6,87.2
864,1.90E+14,Westfield Elem School,1.90E+14,CCSD 89,Glen Ellyn,Dupage,ELEMENTARY,Non Chicago School,3.9,85
865,1.90E+14,Heritage Lakes Elem School,1.90E+14,CCSD 93,Carol Stream,Dupage,ELEMENTARY,Non Chicago School,4,79.8
866,1.90E+14,CloverdaleElem School,1.90E+14,CCSD 93,Carol Stream,Dupage,ELEMENTARY,Non Chicago School,5,71.9
867,1.90E+14,Roy De Shane Elementary School,1.90E+14,CCSD 93,Carol Stream,Dupage,ELEMENTARY,Non Chicago School,4.3,79.8
868,1.90E+14,Jay Stream Middle School,1.90E+14,CCSD 93,Carol Stream,Dupage,ELEMENTARY,Non Chicago School,6.3,76.5
869,1.90E+14,Stratford Middle School,1.90E+14,CCSD 93,Bloomingdale,Dupage,MIDDLE SCHL,Non Chicago School,7.4,73.2
870,1.90E+14,Elsie C Johnson Elem Sch,1.90E+14,CCSD 93,Hanover Park,Dupage,ELEMENTARY,Non Chicago School,0,70.4
871,1.90E+14,Western Trails Elem School,1.90E+14,CCSD 93,Carol Stream,Dupage,ELEMENTARY,Non Chicago School,6.7,81.5
872,1.90E+14,Carol Stream Elem School,1.90E+14,CCSD 93,Carol Stream,Dupage,ELEMENTARY,Non Chicago School,11.6,70.9
873,1.90E+14,Lakeview Jr High School,1.90E+14,Center Cass SD 66,Downers Grove,Dupage,MIDDLE SCHL,Non Chicago School,4.4,84.9
874,1.90E+14,Prairieview Elementary School,1.90E+14,Center Cass SD 66,Downers Grove,Dupage,ELEMENTARY,Non Chicago School,3.9,86.6
875,1.11E+14,Central A & M Middle School,1.11E+14,Central A & M CUD 21,Assumption,Shelby,MIDDLE SCHL,Non Chicago School,29.2,73.3
876,1.11E+14,Bond Primary,1.11E+14,Central A & M CUD 21,Assumption,Shelby,ELEMENTARY,Non Chicago School,42.9,75.2
877,1.11E+14,Gregory Intermediate,1.11E+14,Central A & M CUD 21,Moweaqua,Shelby,ELEMENTARY,Non Chicago School,22.7,79.9
878,1.31E+14,Central City Elem School,1.31E+14,Central City SD 133,Centralia,Marion,ELEMENTARY,Non Chicago School,51.4,57.8
879,1.00E+13,Central Junior High School,1.00E+13,Central CUSD 3,Camp Point,Adams,MIDDLE SCHL,Non Chicago School,37,66.6
880,1.00E+13,Central 3-4 Middle School,1.00E+13,Central CUSD 3,Golden,Adams,ELEMENTARY,Non Chicago School,33.3,69.1
881,3.10E+14,Prairie View Grade School,3.10E+14,Central CUSD 301,Elgin,Kane,ELEMENTARY,Non Chicago School,0.8,73.7
882,3.10E+14,Central Middle School,3.10E+14,Central CUSD 301,Burlington,Kane,MIDDLE SCHL,Non Chicago School,1,78.3
883,3.10E+14,Howard B Thomas Grade School,3.10E+14,Central CUSD 301,Burlington,Kane,ELEMENTARY,Non Chicago School,2.9,71.8
884,3.10E+14,Lily Lake Grade School,3.10E+14,Central CUSD 301,Maple Park,Kane,ELEMENTARY,Non Chicago School,1.3,79.7
